grid_id,center_lat,center_lon,min_lat,max_lat,min_lon,max_lon
VN_16.32_109.88,16.325,109.875,16.28,16.37,109.83,109.92
VN_16.32_109.97,16.325,109.965,16.28,16.37,109.92,110.01
VN_16.41_102.05,16.415,102.045,16.37,16.46,102.0,102.09
VN_16.41_102.14,16.415,102.135,16.37,16.46,102.09,102.18
VN_16.41_102.22,16.415,102.225,16.37,16.46,102.18,102.27
VN_16.41_102.31,16.415,102.315,16.37,16.46,102.27,102.36
VN_16.41_102.41,16.415,102.405,16.37,16.46,102.36,102.45
VN_16.41_102.50,16.415,102.495,16.37,16.46,102.45,102.54
VN_16.41_102.58,16.415,102.585,16.37,16.46,102.54,102.63
VN_16.41_102.67,16.415,102.675,16.37,16.46,102.63,102.72
VN_16.41_102.77,16.415,102.765,16.37,16.46,102.72,102.81
VN_16.41_102.86,16.415,102.855,16.37,16.46,102.81,102.9
VN_16.41_102.94,16.415,102.945,16.37,16.46,102.9,102.99
VN_16.41_103.03,16.415,103.035,16.37,16.46,102.99,103.08
VN_16.41_103.12,16.415,103.125,16.37,16.46,103.08,103.17
VN_16.41_103.22,16.415,103.215,16.37,16.46,103.17,103.26
VN_16.41_103.31,16.415,103.305,16.37,16.46,103.26,103.35
VN_16.41_103.39,16.415,103.395,16.37,16.46,103.35,103.44
VN_16.41_103.48,16.415,103.485,16.37,16.46,103.44,103.53
VN_16.41_103.58,16.415,103.575,16.37,16.46,103.53,103.62
VN_16.41_103.67,16.415,103.665,16.37,16.46,103.62,103.71
VN_16.41_103.75,16.415,103.755,16.37,16.46,103.71,103.8
VN_16.41_103.84,16.415,103.845,16.37,16.46,103.8,103.89
VN_16.41_103.94,16.415,103.935,16.37,16.46,103.89,103.98
VN_16.41_104.03,16.415,104.025,16.37,16.46,103.98,104.07
VN_16.41_104.11,16.415,104.115,16.37,16.46,104.07,104.16
VN_16.41_104.20,16.415,104.205,16.37,16.46,104.16,104.25
VN_16.41_104.30,16.415,104.295,16.37,16.46,104.25,104.34
VN_16.41_104.39,16.415,104.385,16.37,16.46,104.34,104.43
VN_16.41_104.47,16.415,104.475,16.37,16.46,104.43,104.52
VN_16.41_104.56,16.415,104.565,16.37,16.46,104.52,104.61
VN_16.41_104.66,16.415,104.655,16.37,16.46,104.61,104.7
VN_16.41_104.75,16.415,104.745,16.37,16.46,104.7,104.79
VN_16.41_104.83,16.415,104.835,16.37,16.46,104.79,104.88
VN_16.41_104.92,16.415,104.925,16.37,16.46,104.88,104.97
VN_16.41_105.02,16.415,105.015,16.37,16.46,104.97,105.06
VN_16.41_105.11,16.415,105.105,16.37,16.46,105.06,105.15
VN_16.41_105.19,16.415,105.195,16.37,16.46,105.15,105.24
VN_16.41_105.28,16.415,105.285,16.37,16.46,105.24,105.33
VN_16.41_105.38,16.415,105.375,16.37,16.46,105.33,105.42
VN_16.41_105.47,16.415,105.465,16.37,16.46,105.42,105.51
VN_16.41_105.56,16.415,105.555,16.37,16.46,105.51,105.6
VN_16.41_105.64,16.415,105.645,16.37,16.46,105.6,105.69
VN_16.41_105.73,16.415,105.735,16.37,16.46,105.69,105.78
VN_16.41_105.83,16.415,105.825,16.37,16.46,105.78,105.87
VN_16.41_105.92,16.415,105.915,16.37,16.46,105.87,105.96
VN_16.41_106.00,16.415,106.005,16.37,16.46,105.96,106.05
VN_16.41_106.09,16.415,106.095,16.37,16.46,106.05,106.14
VN_16.41_106.19,16.415,106.185,16.37,16.46,106.14,106.23
VN_16.41_106.28,16.415,106.275,16.37,16.46,106.23,106.32
VN_16.41_106.36,16.415,106.365,16.37,16.46,106.32,106.41
VN_16.41_106.45,16.415,106.455,16.37,16.46,106.41,106.5
VN_16.41_106.55,16.415,106.545,16.37,16.46,106.5,106.59
VN_16.41_106.64,16.415,106.635,16.37,16.46,106.59,106.68
VN_16.41_106.72,16.415,106.725,16.37,16.46,106.68,106.77
VN_16.41_106.81,16.415,106.815,16.37,16.46,106.77,106.86
VN_16.41_106.91,16.415,106.905,16.37,16.46,106.86,106.95
VN_16.41_107.00,16.415,106.995,16.37,16.46,106.95,107.04
VN_16.41_107.08,16.415,107.085,16.37,16.46,107.04,107.13
VN_16.41_107.17,16.415,107.175,16.37,16.46,107.13,107.22
VN_16.41_107.27,16.415,107.265,16.37,16.46,107.22,107.31
VN_16.41_107.36,16.415,107.355,16.37,16.46,107.31,107.4
VN_16.41_107.44,16.415,107.445,16.37,16.46,107.4,107.49
VN_16.41_107.53,16.415,107.535,16.37,16.46,107.49,107.58
VN_16.41_107.62,16.415,107.625,16.37,16.46,107.58,107.67
VN_16.41_107.72,16.415,107.715,16.37,16.46,107.67,107.76
VN_16.41_107.81,16.415,107.805,16.37,16.46,107.76,107.85
VN_16.41_107.89,16.415,107.895,16.37,16.46,107.85,107.94
VN_16.41_107.98,16.415,107.985,16.37,16.46,107.94,108.03
VN_16.41_108.08,16.415,108.075,16.37,16.46,108.03,108.12
VN_16.41_108.17,16.415,108.165,16.37,16.46,108.12,108.21
VN_16.41_108.25,16.415,108.255,16.37,16.46,108.21,108.3
VN_16.41_108.34,16.415,108.345,16.37,16.46,108.3,108.39
VN_16.41_108.44,16.415,108.435,16.37,16.46,108.39,108.48
VN_16.41_108.53,16.415,108.525,16.37,16.46,108.48,108.57
VN_16.41_108.61,16.415,108.615,16.37,16.46,108.57,108.66
VN_16.41_108.70,16.415,108.705,16.37,16.46,108.66,108.75
VN_16.41_108.80,16.415,108.795,16.37,16.46,108.75,108.84
VN_16.41_108.89,16.415,108.885,16.37,16.46,108.84,108.93
VN_16.41_108.97,16.415,108.975,16.37,16.46,108.93,109.02
VN_16.41_109.06,16.415,109.065,16.37,16.46,109.02,109.11
VN_16.41_109.16,16.415,109.155,16.37,16.46,109.11,109.2
VN_16.41_109.25,16.415,109.245,16.37,16.46,109.2,109.29
VN_16.41_109.33,16.415,109.335,16.37,16.46,109.29,109.38
VN_16.41_109.42,16.415,109.425,16.37,16.46,109.38,109.47
VN_16.41_109.52,16.415,109.515,16.37,16.46,109.47,109.56
VN_16.41_109.61,16.415,109.605,16.37,16.46,109.56,109.65
VN_16.41_109.69,16.415,109.695,16.37,16.46,109.65,109.74
VN_16.41_109.78,16.415,109.785,16.37,16.46,109.74,109.83
VN_16.41_109.88,16.415,109.875,16.37,16.46,109.83,109.92
VN_16.41_109.97,16.415,109.965,16.37,16.46,109.92,110.01
VN_16.50_102.05,16.505,102.045,16.46,16.55,102.0,102.09
VN_16.50_102.14,16.505,102.135,16.46,16.55,102.09,102.18
VN_16.50_102.22,16.505,102.225,16.46,16.55,102.18,102.27
VN_16.50_102.31,16.505,102.315,16.46,16.55,102.27,102.36
VN_16.50_102.41,16.505,102.405,16.46,16.55,102.36,102.45
VN_16.50_102.50,16.505,102.495,16.46,16.55,102.45,102.54
VN_16.50_102.58,16.505,102.585,16.46,16.55,102.54,102.63
VN_16.50_102.67,16.505,102.675,16.46,16.55,102.63,102.72
VN_16.50_102.77,16.505,102.765,16.46,16.55,102.72,102.81
VN_16.50_102.86,16.505,102.855,16.46,16.55,102.81,102.9
VN_16.50_102.94,16.505,102.945,16.46,16.55,102.9,102.99
VN_16.50_103.03,16.505,103.035,16.46,16.55,102.99,103.08
VN_16.50_103.12,16.505,103.125,16.46,16.55,103.08,103.17
VN_16.50_103.22,16.505,103.215,16.46,16.55,103.17,103.26
VN_16.50_103.31,16.505,103.305,16.46,16.55,103.26,103.35
VN_16.50_103.39,16.505,103.395,16.46,16.55,103.35,103.44
VN_16.50_103.48,16.505,103.485,16.46,16.55,103.44,103.53
VN_16.50_103.58,16.505,103.575,16.46,16.55,103.53,103.62
VN_16.50_103.67,16.505,103.665,16.46,16.55,103.62,103.71
VN_16.50_103.75,16.505,103.755,16.46,16.55,103.71,103.8
VN_16.50_103.84,16.505,103.845,16.46,16.55,103.8,103.89
VN_16.50_103.94,16.505,103.935,16.46,16.55,103.89,103.98
VN_16.50_104.03,16.505,104.025,16.46,16.55,103.98,104.07
VN_16.50_104.11,16.505,104.115,16.46,16.55,104.07,104.16
VN_16.50_104.20,16.505,104.205,16.46,16.55,104.16,104.25
VN_16.50_104.30,16.505,104.295,16.46,16.55,104.25,104.34
VN_16.50_104.39,16.505,104.385,16.46,16.55,104.34,104.43
VN_16.50_104.47,16.505,104.475,16.46,16.55,104.43,104.52
VN_16.50_104.56,16.505,104.565,16.46,16.55,104.52,104.61
VN_16.50_104.66,16.505,104.655,16.46,16.55,104.61,104.7
VN_16.50_104.75,16.505,104.745,16.46,16.55,104.7,104.79
VN_16.50_104.83,16.505,104.835,16.46,16.55,104.79,104.88
VN_16.50_104.92,16.505,104.925,16.46,16.55,104.88,104.97
VN_16.50_105.02,16.505,105.015,16.46,16.55,104.97,105.06
VN_16.50_105.11,16.505,105.105,16.46,16.55,105.06,105.15
VN_16.50_105.19,16.505,105.195,16.46,16.55,105.15,105.24
VN_16.50_105.28,16.505,105.285,16.46,16.55,105.24,105.33
VN_16.50_105.38,16.505,105.375,16.46,16.55,105.33,105.42
VN_16.50_105.47,16.505,105.465,16.46,16.55,105.42,105.51
VN_16.50_105.56,16.505,105.555,16.46,16.55,105.51,105.6
VN_16.50_105.64,16.505,105.645,16.46,16.55,105.6,105.69
VN_16.50_105.73,16.505,105.735,16.46,16.55,105.69,105.78
VN_16.50_105.83,16.505,105.825,16.46,16.55,105.78,105.87
VN_16.50_105.92,16.505,105.915,16.46,16.55,105.87,105.96
VN_16.50_106.00,16.505,106.005,16.46,16.55,105.96,106.05
VN_16.50_106.09,16.505,106.095,16.46,16.55,106.05,106.14
VN_16.50_106.19,16.505,106.185,16.46,16.55,106.14,106.23
VN_16.50_106.28,16.505,106.275,16.46,16.55,106.23,106.32
VN_16.50_106.36,16.505,106.365,16.46,16.55,106.32,106.41
VN_16.50_106.45,16.505,106.455,16.46,16.55,106.41,106.5
VN_16.50_106.55,16.505,106.545,16.46,16.55,106.5,106.59
VN_16.50_106.64,16.505,106.635,16.46,16.55,106.59,106.68
VN_16.50_106.72,16.505,106.725,16.46,16.55,106.68,106.77
VN_16.50_106.81,16.505,106.815,16.46,16.55,106.77,106.86
VN_16.50_106.91,16.505,106.905,16.46,16.55,106.86,106.95
VN_16.50_107.00,16.505,106.995,16.46,16.55,106.95,107.04
VN_16.50_107.08,16.505,107.085,16.46,16.55,107.04,107.13
VN_16.50_107.17,16.505,107.175,16.46,16.55,107.13,107.22
VN_16.50_107.27,16.505,107.265,16.46,16.55,107.22,107.31
VN_16.50_107.36,16.505,107.355,16.46,16.55,107.31,107.4
VN_16.50_107.44,16.505,107.445,16.46,16.55,107.4,107.49
VN_16.50_107.53,16.505,107.535,16.46,16.55,107.49,107.58
VN_16.50_107.62,16.505,107.625,16.46,16.55,107.58,107.67
VN_16.50_107.72,16.505,107.715,16.46,16.55,107.67,107.76
VN_16.50_107.81,16.505,107.805,16.46,16.55,107.76,107.85
VN_16.50_107.89,16.505,107.895,16.46,16.55,107.85,107.94
VN_16.50_107.98,16.505,107.985,16.46,16.55,107.94,108.03
VN_16.50_108.08,16.505,108.075,16.46,16.55,108.03,108.12
VN_16.50_108.17,16.505,108.165,16.46,16.55,108.12,108.21
VN_16.50_108.25,16.505,108.255,16.46,16.55,108.21,108.3
VN_16.50_108.34,16.505,108.345,16.46,16.55,108.3,108.39
VN_16.50_108.44,16.505,108.435,16.46,16.55,108.39,108.48
VN_16.50_108.53,16.505,108.525,16.46,16.55,108.48,108.57
VN_16.50_108.61,16.505,108.615,16.46,16.55,108.57,108.66
VN_16.50_108.70,16.505,108.705,16.46,16.55,108.66,108.75
VN_16.50_108.80,16.505,108.795,16.46,16.55,108.75,108.84
VN_16.50_108.89,16.505,108.885,16.46,16.55,108.84,108.93
VN_16.50_108.97,16.505,108.975,16.46,16.55,108.93,109.02
VN_16.50_109.06,16.505,109.065,16.46,16.55,109.02,109.11
VN_16.50_109.16,16.505,109.155,16.46,16.55,109.11,109.2
VN_16.50_109.25,16.505,109.245,16.46,16.55,109.2,109.29
VN_16.50_109.33,16.505,109.335,16.46,16.55,109.29,109.38
VN_16.50_109.42,16.505,109.425,16.46,16.55,109.38,109.47
VN_16.50_109.52,16.505,109.515,16.46,16.55,109.47,109.56
VN_16.50_109.61,16.505,109.605,16.46,16.55,109.56,109.65
VN_16.50_109.69,16.505,109.695,16.46,16.55,109.65,109.74
VN_16.50_109.78,16.505,109.785,16.46,16.55,109.74,109.83
VN_16.50_109.88,16.505,109.875,16.46,16.55,109.83,109.92
VN_16.50_109.97,16.505,109.965,16.46,16.55,109.92,110.01
VN_16.59_102.05,16.595,102.045,16.55,16.64,102.0,102.09
VN_16.59_102.14,16.595,102.135,16.55,16.64,102.09,102.18
VN_16.59_102.22,16.595,102.225,16.55,16.64,102.18,102.27
VN_16.59_102.31,16.595,102.315,16.55,16.64,102.27,102.36
VN_16.59_102.41,16.595,102.405,16.55,16.64,102.36,102.45
VN_16.59_102.50,16.595,102.495,16.55,16.64,102.45,102.54
VN_16.59_102.58,16.595,102.585,16.55,16.64,102.54,102.63
VN_16.59_102.67,16.595,102.675,16.55,16.64,102.63,102.72
VN_16.59_102.77,16.595,102.765,16.55,16.64,102.72,102.81
VN_16.59_102.86,16.595,102.855,16.55,16.64,102.81,102.9
VN_16.59_102.94,16.595,102.945,16.55,16.64,102.9,102.99
VN_16.59_103.03,16.595,103.035,16.55,16.64,102.99,103.08
VN_16.59_103.12,16.595,103.125,16.55,16.64,103.08,103.17
VN_16.59_103.22,16.595,103.215,16.55,16.64,103.17,103.26
VN_16.59_103.31,16.595,103.305,16.55,16.64,103.26,103.35
VN_16.59_103.39,16.595,103.395,16.55,16.64,103.35,103.44
VN_16.59_103.48,16.595,103.485,16.55,16.64,103.44,103.53
VN_16.59_103.58,16.595,103.575,16.55,16.64,103.53,103.62
VN_16.59_103.67,16.595,103.665,16.55,16.64,103.62,103.71
VN_16.59_103.75,16.595,103.755,16.55,16.64,103.71,103.8
VN_16.59_103.84,16.595,103.845,16.55,16.64,103.8,103.89
VN_16.59_103.94,16.595,103.935,16.55,16.64,103.89,103.98
VN_16.59_104.03,16.595,104.025,16.55,16.64,103.98,104.07
VN_16.59_104.11,16.595,104.115,16.55,16.64,104.07,104.16
VN_16.59_104.20,16.595,104.205,16.55,16.64,104.16,104.25
VN_16.59_104.30,16.595,104.295,16.55,16.64,104.25,104.34
VN_16.59_104.39,16.595,104.385,16.55,16.64,104.34,104.43
VN_16.59_104.47,16.595,104.475,16.55,16.64,104.43,104.52
VN_16.59_104.56,16.595,104.565,16.55,16.64,104.52,104.61
VN_16.59_104.66,16.595,104.655,16.55,16.64,104.61,104.7
VN_16.59_104.75,16.595,104.745,16.55,16.64,104.7,104.79
VN_16.59_104.83,16.595,104.835,16.55,16.64,104.79,104.88
VN_16.59_104.92,16.595,104.925,16.55,16.64,104.88,104.97
VN_16.59_105.02,16.595,105.015,16.55,16.64,104.97,105.06
VN_16.59_105.11,16.595,105.105,16.55,16.64,105.06,105.15
VN_16.59_105.19,16.595,105.195,16.55,16.64,105.15,105.24
VN_16.59_105.28,16.595,105.285,16.55,16.64,105.24,105.33
VN_16.59_105.38,16.595,105.375,16.55,16.64,105.33,105.42
VN_16.59_105.47,16.595,105.465,16.55,16.64,105.42,105.51
VN_16.59_105.56,16.595,105.555,16.55,16.64,105.51,105.6
VN_16.59_105.64,16.595,105.645,16.55,16.64,105.6,105.69
VN_16.59_105.73,16.595,105.735,16.55,16.64,105.69,105.78
VN_16.59_105.83,16.595,105.825,16.55,16.64,105.78,105.87
VN_16.59_105.92,16.595,105.915,16.55,16.64,105.87,105.96
VN_16.59_106.00,16.595,106.005,16.55,16.64,105.96,106.05
VN_16.59_106.09,16.595,106.095,16.55,16.64,106.05,106.14
VN_16.59_106.19,16.595,106.185,16.55,16.64,106.14,106.23
VN_16.59_106.28,16.595,106.275,16.55,16.64,106.23,106.32
VN_16.59_106.36,16.595,106.365,16.55,16.64,106.32,106.41
VN_16.59_106.45,16.595,106.455,16.55,16.64,106.41,106.5
VN_16.59_106.55,16.595,106.545,16.55,16.64,106.5,106.59
VN_16.59_106.64,16.595,106.635,16.55,16.64,106.59,106.68
VN_16.59_106.72,16.595,106.725,16.55,16.64,106.68,106.77
VN_16.59_106.81,16.595,106.815,16.55,16.64,106.77,106.86
VN_16.59_106.91,16.595,106.905,16.55,16.64,106.86,106.95
VN_16.59_107.00,16.595,106.995,16.55,16.64,106.95,107.04
VN_16.59_107.08,16.595,107.085,16.55,16.64,107.04,107.13
VN_16.59_107.17,16.595,107.175,16.55,16.64,107.13,107.22
VN_16.59_107.27,16.595,107.265,16.55,16.64,107.22,107.31
VN_16.59_107.36,16.595,107.355,16.55,16.64,107.31,107.4
VN_16.59_107.44,16.595,107.445,16.55,16.64,107.4,107.49
VN_16.59_107.53,16.595,107.535,16.55,16.64,107.49,107.58
VN_16.59_107.62,16.595,107.625,16.55,16.64,107.58,107.67
VN_16.59_107.72,16.595,107.715,16.55,16.64,107.67,107.76
VN_16.59_107.81,16.595,107.805,16.55,16.64,107.76,107.85
VN_16.59_107.89,16.595,107.895,16.55,16.64,107.85,107.94
VN_16.59_107.98,16.595,107.985,16.55,16.64,107.94,108.03
VN_16.59_108.08,16.595,108.075,16.55,16.64,108.03,108.12
VN_16.59_108.17,16.595,108.165,16.55,16.64,108.12,108.21
VN_16.59_108.25,16.595,108.255,16.55,16.64,108.21,108.3
VN_16.59_108.34,16.595,108.345,16.55,16.64,108.3,108.39
VN_16.59_108.44,16.595,108.435,16.55,16.64,108.39,108.48
VN_16.59_108.53,16.595,108.525,16.55,16.64,108.48,108.57
VN_16.59_108.61,16.595,108.615,16.55,16.64,108.57,108.66
VN_16.59_108.70,16.595,108.705,16.55,16.64,108.66,108.75
VN_16.59_108.80,16.595,108.795,16.55,16.64,108.75,108.84
VN_16.59_108.89,16.595,108.885,16.55,16.64,108.84,108.93
VN_16.59_108.97,16.595,108.975,16.55,16.64,108.93,109.02
VN_16.59_109.06,16.595,109.065,16.55,16.64,109.02,109.11
VN_16.59_109.16,16.595,109.155,16.55,16.64,109.11,109.2
VN_16.59_109.25,16.595,109.245,16.55,16.64,109.2,109.29
VN_16.59_109.33,16.595,109.335,16.55,16.64,109.29,109.38
VN_16.59_109.42,16.595,109.425,16.55,16.64,109.38,109.47
VN_16.59_109.52,16.595,109.515,16.55,16.64,109.47,109.56
VN_16.59_109.61,16.595,109.605,16.55,16.64,109.56,109.65
VN_16.59_109.69,16.595,109.695,16.55,16.64,109.65,109.74
VN_16.59_109.78,16.595,109.785,16.55,16.64,109.74,109.83
VN_16.59_109.88,16.595,109.875,16.55,16.64,109.83,109.92
VN_16.59_109.97,16.595,109.965,16.55,16.64,109.92,110.01
VN_16.68_102.05,16.685,102.045,16.64,16.73,102.0,102.09
VN_16.68_102.14,16.685,102.135,16.64,16.73,102.09,102.18
VN_16.68_102.22,16.685,102.225,16.64,16.73,102.18,102.27
VN_16.68_102.31,16.685,102.315,16.64,16.73,102.27,102.36
VN_16.68_102.41,16.685,102.405,16.64,16.73,102.36,102.45
VN_16.68_102.50,16.685,102.495,16.64,16.73,102.45,102.54
VN_16.68_102.58,16.685,102.585,16.64,16.73,102.54,102.63
VN_16.68_102.67,16.685,102.675,16.64,16.73,102.63,102.72
VN_16.68_102.77,16.685,102.765,16.64,16.73,102.72,102.81
VN_16.68_102.86,16.685,102.855,16.64,16.73,102.81,102.9
VN_16.68_102.94,16.685,102.945,16.64,16.73,102.9,102.99
VN_16.68_103.03,16.685,103.035,16.64,16.73,102.99,103.08
VN_16.68_103.12,16.685,103.125,16.64,16.73,103.08,103.17
VN_16.68_103.22,16.685,103.215,16.64,16.73,103.17,103.26
VN_16.68_103.31,16.685,103.305,16.64,16.73,103.26,103.35
VN_16.68_103.39,16.685,103.395,16.64,16.73,103.35,103.44
VN_16.68_103.48,16.685,103.485,16.64,16.73,103.44,103.53
VN_16.68_103.58,16.685,103.575,16.64,16.73,103.53,103.62
VN_16.68_103.67,16.685,103.665,16.64,16.73,103.62,103.71
VN_16.68_103.75,16.685,103.755,16.64,16.73,103.71,103.8
VN_16.68_103.84,16.685,103.845,16.64,16.73,103.8,103.89
VN_16.68_103.94,16.685,103.935,16.64,16.73,103.89,103.98
VN_16.68_104.03,16.685,104.025,16.64,16.73,103.98,104.07
VN_16.68_104.11,16.685,104.115,16.64,16.73,104.07,104.16
VN_16.68_104.20,16.685,104.205,16.64,16.73,104.16,104.25
VN_16.68_104.30,16.685,104.295,16.64,16.73,104.25,104.34
VN_16.68_104.39,16.685,104.385,16.64,16.73,104.34,104.43
VN_16.68_104.47,16.685,104.475,16.64,16.73,104.43,104.52
VN_16.68_104.56,16.685,104.565,16.64,16.73,104.52,104.61
VN_16.68_104.66,16.685,104.655,16.64,16.73,104.61,104.7
VN_16.68_104.75,16.685,104.745,16.64,16.73,104.7,104.79
VN_16.68_104.83,16.685,104.835,16.64,16.73,104.79,104.88
VN_16.68_104.92,16.685,104.925,16.64,16.73,104.88,104.97
VN_16.68_105.02,16.685,105.015,16.64,16.73,104.97,105.06
VN_16.68_105.11,16.685,105.105,16.64,16.73,105.06,105.15
VN_16.68_105.19,16.685,105.195,16.64,16.73,105.15,105.24
VN_16.68_105.28,16.685,105.285,16.64,16.73,105.24,105.33
VN_16.68_105.38,16.685,105.375,16.64,16.73,105.33,105.42
VN_16.68_105.47,16.685,105.465,16.64,16.73,105.42,105.51
VN_16.68_105.56,16.685,105.555,16.64,16.73,105.51,105.6
VN_16.68_105.64,16.685,105.645,16.64,16.73,105.6,105.69
VN_16.68_105.73,16.685,105.735,16.64,16.73,105.69,105.78
VN_16.68_105.83,16.685,105.825,16.64,16.73,105.78,105.87
VN_16.68_105.92,16.685,105.915,16.64,16.73,105.87,105.96
VN_16.68_106.00,16.685,106.005,16.64,16.73,105.96,106.05
VN_16.68_106.09,16.685,106.095,16.64,16.73,106.05,106.14
VN_16.68_106.19,16.685,106.185,16.64,16.73,106.14,106.23
VN_16.68_106.28,16.685,106.275,16.64,16.73,106.23,106.32
VN_16.68_106.36,16.685,106.365,16.64,16.73,106.32,106.41
VN_16.68_106.45,16.685,106.455,16.64,16.73,106.41,106.5
VN_16.68_106.55,16.685,106.545,16.64,16.73,106.5,106.59
VN_16.68_106.64,16.685,106.635,16.64,16.73,106.59,106.68
VN_16.68_106.72,16.685,106.725,16.64,16.73,106.68,106.77
VN_16.68_106.81,16.685,106.815,16.64,16.73,106.77,106.86
VN_16.68_106.91,16.685,106.905,16.64,16.73,106.86,106.95
VN_16.68_107.00,16.685,106.995,16.64,16.73,106.95,107.04
VN_16.68_107.08,16.685,107.085,16.64,16.73,107.04,107.13
VN_16.68_107.17,16.685,107.175,16.64,16.73,107.13,107.22
VN_16.68_107.27,16.685,107.265,16.64,16.73,107.22,107.31
VN_16.68_107.36,16.685,107.355,16.64,16.73,107.31,107.4
VN_16.68_107.44,16.685,107.445,16.64,16.73,107.4,107.49
VN_16.68_107.53,16.685,107.535,16.64,16.73,107.49,107.58
VN_16.68_107.62,16.685,107.625,16.64,16.73,107.58,107.67
VN_16.68_107.72,16.685,107.715,16.64,16.73,107.67,107.76
VN_16.68_107.81,16.685,107.805,16.64,16.73,107.76,107.85
VN_16.68_107.89,16.685,107.895,16.64,16.73,107.85,107.94
VN_16.68_107.98,16.685,107.985,16.64,16.73,107.94,108.03
VN_16.68_108.08,16.685,108.075,16.64,16.73,108.03,108.12
VN_16.68_108.17,16.685,108.165,16.64,16.73,108.12,108.21
VN_16.68_108.25,16.685,108.255,16.64,16.73,108.21,108.3
VN_16.68_108.34,16.685,108.345,16.64,16.73,108.3,108.39
VN_16.68_108.44,16.685,108.435,16.64,16.73,108.39,108.48
VN_16.68_108.53,16.685,108.525,16.64,16.73,108.48,108.57
VN_16.68_108.61,16.685,108.615,16.64,16.73,108.57,108.66
VN_16.68_108.70,16.685,108.705,16.64,16.73,108.66,108.75
VN_16.68_108.80,16.685,108.795,16.64,16.73,108.75,108.84
VN_16.68_108.89,16.685,108.885,16.64,16.73,108.84,108.93
VN_16.68_108.97,16.685,108.975,16.64,16.73,108.93,109.02
VN_16.68_109.06,16.685,109.065,16.64,16.73,109.02,109.11
VN_16.68_109.16,16.685,109.155,16.64,16.73,109.11,109.2
VN_16.68_109.25,16.685,109.245,16.64,16.73,109.2,109.29
VN_16.68_109.33,16.685,109.335,16.64,16.73,109.29,109.38
VN_16.68_109.42,16.685,109.425,16.64,16.73,109.38,109.47
VN_16.68_109.52,16.685,109.515,16.64,16.73,109.47,109.56
VN_16.68_109.61,16.685,109.605,16.64,16.73,109.56,109.65
VN_16.68_109.69,16.685,109.695,16.64,16.73,109.65,109.74
VN_16.68_109.78,16.685,109.785,16.64,16.73,109.74,109.83
VN_16.68_109.88,16.685,109.875,16.64,16.73,109.83,109.92
VN_16.68_109.97,16.685,109.965,16.64,16.73,109.92,110.01
VN_16.77_102.05,16.775,102.045,16.73,16.82,102.0,102.09
VN_16.77_102.14,16.775,102.135,16.73,16.82,102.09,102.18
VN_16.77_102.22,16.775,102.225,16.73,16.82,102.18,102.27
VN_16.77_102.31,16.775,102.315,16.73,16.82,102.27,102.36
VN_16.77_102.41,16.775,102.405,16.73,16.82,102.36,102.45
VN_16.77_102.50,16.775,102.495,16.73,16.82,102.45,102.54
VN_16.77_102.58,16.775,102.585,16.73,16.82,102.54,102.63
VN_16.77_102.67,16.775,102.675,16.73,16.82,102.63,102.72
VN_16.77_102.77,16.775,102.765,16.73,16.82,102.72,102.81
VN_16.77_102.86,16.775,102.855,16.73,16.82,102.81,102.9
VN_16.77_102.94,16.775,102.945,16.73,16.82,102.9,102.99
VN_16.77_103.03,16.775,103.035,16.73,16.82,102.99,103.08
VN_16.77_103.12,16.775,103.125,16.73,16.82,103.08,103.17
VN_16.77_103.22,16.775,103.215,16.73,16.82,103.17,103.26
VN_16.77_103.31,16.775,103.305,16.73,16.82,103.26,103.35
VN_16.77_103.39,16.775,103.395,16.73,16.82,103.35,103.44
VN_16.77_103.48,16.775,103.485,16.73,16.82,103.44,103.53
VN_16.77_103.58,16.775,103.575,16.73,16.82,103.53,103.62
VN_16.77_103.67,16.775,103.665,16.73,16.82,103.62,103.71
VN_16.77_103.75,16.775,103.755,16.73,16.82,103.71,103.8
VN_16.77_103.84,16.775,103.845,16.73,16.82,103.8,103.89
VN_16.77_103.94,16.775,103.935,16.73,16.82,103.89,103.98
VN_16.77_104.03,16.775,104.025,16.73,16.82,103.98,104.07
VN_16.77_104.11,16.775,104.115,16.73,16.82,104.07,104.16
VN_16.77_104.20,16.775,104.205,16.73,16.82,104.16,104.25
VN_16.77_104.30,16.775,104.295,16.73,16.82,104.25,104.34
VN_16.77_104.39,16.775,104.385,16.73,16.82,104.34,104.43
VN_16.77_104.47,16.775,104.475,16.73,16.82,104.43,104.52
VN_16.77_104.56,16.775,104.565,16.73,16.82,104.52,104.61
VN_16.77_104.66,16.775,104.655,16.73,16.82,104.61,104.7
VN_16.77_104.75,16.775,104.745,16.73,16.82,104.7,104.79
VN_16.77_104.83,16.775,104.835,16.73,16.82,104.79,104.88
VN_16.77_104.92,16.775,104.925,16.73,16.82,104.88,104.97
VN_16.77_105.02,16.775,105.015,16.73,16.82,104.97,105.06
VN_16.77_105.11,16.775,105.105,16.73,16.82,105.06,105.15
VN_16.77_105.19,16.775,105.195,16.73,16.82,105.15,105.24
VN_16.77_105.28,16.775,105.285,16.73,16.82,105.24,105.33
VN_16.77_105.38,16.775,105.375,16.73,16.82,105.33,105.42
VN_16.77_105.47,16.775,105.465,16.73,16.82,105.42,105.51
